customer_id,customer_type,birth_year,birth_month,province,city,district,gender,id
66426494, 개인,1971.0,4.0,경상도,경상도, 진주시,여자,8873
66427724, 개인,1973.0,8.0,경상도,경상도, 진주시,여자,8874
66427938, 개인,1962.0,9.0,경상도,경상도, 창원시 마산합포구,남자,8875
66428024, 개인,1976.0,3.0,경상도,경상도, 창원시 진해구,남자,8876
66427963, 개인,1980.0,7.0,충청도,충청도, 천안시 서북구,여자,8877
66427290, 개인,1969.0,5.0,충청도,충청도, 천안시 서북구,여자,8878
66427348, 개인,1978.0,2.0,강원도,강원도, 춘천시,여자,8879
66427843, 개인,1979.0,8.0,강원도,강원도, 춘천시,남자,8880
66427423, 개인,1957.0,7.0,강원도,강원도, 춘천시,여자,8881
66427813, 개인,1976.0,9.0,충청도,충청도, 태안군,여자,8882
66712209, 개인,1981.0,3.0,경기도,경기도, 파주시,남자,8883
66428138, 개인,1970.0,11.0,경상도,경상도, 포항시 남구,남자,8884
66427424, 개인,1950.0,8.0,경기도,경기도, 화성시,여자,8885
66766995, 개인,1957.0,12.0,서울특별시,서울특별시, 강남구,여자,8886
66767114, 개인,1980.0,2.0,서울특별시,서울특별시, 강남구,여자,8887
66765964, 개인,1961.0,2.0,서울특별시,서울특별시, 강남구,여자,8888
66764118, 개인,1979.0,6.0,서울특별시,서울특별시, 강남구,남자,8889
66142814, 개인,1975.0,11.0,서울특별시,서울특별시, 강동구,여자,8890
66766238, 개인,1963.0,4.0,서울특별시,서울특별시, 강동구,여자,8891
66765101, 개인,1961.0,11.0,서울특별시,서울특별시, 강동구,여자,8892
66765424, 개인,1974.0,5.0,강원도,강원도, 강릉시,남자,8893
66766385, 개인,1982.0,10.0,강원도,강원도, 강릉시,여자,8894
66766341, 개인,1968.0,11.0,서울특별시,서울특별시, 강북구,여자,8895
66747090, 개인,1980.0,4.0,서울특별시,서울특별시, 강서구,여자,8896
66766818, 개인,1978.0,2.0,서울특별시,서울특별시, 강서구,남자,8897
66764908, 개인,1977.0,5.0,서울특별시,서울특별시, 강서구,여자,8898
66766801, 개인,1974.0,5.0,서울특별시,서울특별시, 강서구,여자,8899
66765130, 개인,1975.0,5.0,서울특별시,서울특별시, 강서구,여자,8900
66481535, 개인,1941.0,2.0,경상도,부산광역시, 강서구,남자,8901
66698288, 개인,1980.0,8.0,경상도,부산광역시, 강서구,여자,8902
66764910, 개인,1963.0,9.0,경기도,인천광역시, 강화군,남자,8903
66766964, 개인,1962.0,2.0,경기도,인천광역시, 강화군,여자,8904
66427208, 개인,1969.0,6.0,경기도,인천광역시, 강화군,남자,8905
66766922, 개인,1988.0,10.0,경상도,경상도, 거제시,여자,8906
66765920, 개인,1971.0,12.0,경상도,경상도, 거제시,남자,8907
66607657, 개인,1975.0,2.0,경상도,경상도, 거제시,여자,8908
66431135, 개인,1985.0,4.0,경상도,경상도, 거제시,남자,8909
66767032, 개인,1975.0,4.0,경상도,경상도, 거제시,여자,8910
66426093, 개인,1982.0,7.0,경상도,경상도, 거제시,여자,8911
66766363, 개인,1982.0,3.0,경상도,경상도, 경주시,여자,8912
66427372, 개인,1971.0,10.0,경기도,인천광역시, 계양구,여자,8913
66766374, 개인,1974.0,3.0,경기도,인천광역시, 계양구,여자,8914
66358941, 개인,1981.0,2.0,경기도,인천광역시, 계양구,남자,8915
66765873, 개인,1969.0,1.0,경기도,인천광역시, 계양구,남자,8916
66473771, 개인,1977.0,12.0,경기도,경기도, 고양시 덕양구,여자,8917
66766331, 개인,1970.0,10.0,경기도,경기도, 고양시 덕양구,여자,8918
66765687, 개인,1987.0,3.0,경기도,경기도, 고양시 덕양구,여자,8919
66698643, 개인,1982.0,3.0,경기도,경기도, 고양시 덕양구,남자,8920
66759120, 개인,1968.0,6.0,경기도,경기도, 고양시 일산동구,여자,8921
66152266, 개인,1974.0,12.0,경기도,경기도, 고양시 일산서구,여자,8922
66762612, 개인,1995.0,1.0,경기도,경기도, 고양시 일산서구,여자,8923
66215104, 개인,1975.0,10.0,충청도,충청도, 공주시,남자,8924
66748274, 개인,1971.0,12.0,경기도,경기도, 과천시,여자,8925
66767124, 개인,1985.0,2.0,서울특별시,서울특별시, 관악구,여자,8926
66766184, 개인,1946.0,9.0,서울특별시,서울특별시, 관악구,여자,8927
66184062, 개인,1966.0,7.0,서울특별시,서울특별시, 관악구,여자,8928
66767179, 개인,1988.0,12.0,서울특별시,서울특별시, 관악구,남자,8929
66766114, 개인,1979.0,10.0,경기도,경기도, 광명시,남자,8930
66155757, 개인,1976.0,11.0,경기도,경기도, 광명시,남자,8931
66766962, 개인,1985.0,5.0,전라도,광주광역시, 광산구,여자,8932
66764642, 개인,1967.0,3.0,전라도,광주광역시, 광산구,여자,8933
66777378, 개인,1980.0,12.0,전라도,광주광역시, 광산구,여자,8934
66215687, 개인,1976.0,12.0,전라도,광주광역시, 광산구,여자,8935
66291549, 개인,1956.0,12.0,전라도,광주광역시, 광산구,남자,8936
66173591, 개인,1982.0,12.0,전라도,전라도, 광양시,여자,8937
66766334, 개인,1971.0,7.0,전라도,전라도, 광양시,남자,8938
66767172, 개인,1988.0,7.0,경기도,경기도, 광주시,여자,8939
66431960, 개인,1969.0,12.0,경기도,경기도, 광주시,여자,8940
66427805, 개인,1974.0,6.0,경기도,경기도, 광주시,남자,8941
66161659, 개인,1964.0,2.0,경기도,경기도, 광주시,여자,8942
66766012, 개인,1967.0,3.0,경기도,경기도, 광주시,여자,8943
66767089, 개인,1987.0,12.0,서울특별시,서울특별시, 광진구,여자,8944
66765481, 개인,1980.0,8.0,서울특별시,서울특별시, 구로구,여자,8945
66766951, 개인,1962.0,8.0,서울특별시,서울특별시, 구로구,여자,8946
66431410, 개인,1982.0,11.0,경상도,경상도, 구미시,남자,8947
66149361, 개인,1974.0,10.0,경상도,경상도, 구미시,남자,8948
66766771, 개인,,,경상도,경상도, 구미시,여자,8949
66765882, 개인,1973.0,11.0,경상도,경상도, 구미시,여자,8950
66766634, 개인,1969.0,1.0,경상도,경상도, 구미시,여자,8951
66766128, 개인,1984.0,11.0,경상도,경상도, 구미시,남자,8952
66294645, 개인,1978.0,1.0,경상도,경상도, 구미시,여자,8953
66602967, 개인,1981.0,7.0,경상도,경상도, 구미시,남자,8954
66766287, 개인,1982.0,10.0,경상도,경상도, 구미시,여자,8955
66158597, 개인,1973.0,12.0,경상도,경상도, 구미시,여자,8956
66160272, 개인,1977.0,12.0,경기도,경기도, 군포시,남자,8957
66174292, 개인,1970.0,2.0,경기도,경기도, 군포시,여자,8958
66767039, 개인,1976.0,9.0,경기도,경기도, 군포시,여자,8959
66766511, 개인,1977.0,9.0,경상도,부산광역시, 금정구,남자,8960
66214629, 개인,1957.0,12.0,경상도,부산광역시, 금정구,여자,8961
66341468, 개인,1964.0,3.0,경상도,부산광역시, 금정구,여자,8962
66153506, 개인,1956.0,4.0,경상도,부산광역시, 금정구,여자,8963
66444433, 개인,1961.0,10.0,서울특별시,서울특별시, 금천구,여자,8964
66684218, 개인,1955.0,2.0,경상도,부산광역시, 기장군,여자,8965
66764170, 개인,1967.0,3.0,경상도,부산광역시, 기장군,여자,8966
66766751, 개인,1975.0,5.0,경상도,부산광역시, 기장군,여자,8967
66168645, 개인,1977.0,1.0,경상도,부산광역시, 기장군,남자,8968
66767043, 개인,1979.0,12.0,경기도,경기도, 김포시,남자,8969
66419388, 개인,1980.0,1.0,경기도,경기도, 김포시,여자,8970
66430094, 개인,1983.0,6.0,경기도,경기도, 김포시,여자,8971
66766652, 개인,1967.0,6.0,경상도,경상도, 김해시,여자,8972
66766840, 개인,1972.0,4.0,경상도,경상도, 김해시,남자,8973
66428105, 개인,1956.0,8.0,경상도,경상도, 김해시,남자,8974
66767177, 개인,1967.0,1.0,경상도,경상도, 김해시,남자,8975
66427803, 개인,1968.0,10.0,경상도,경상도, 김해시,남자,8976
66766923, 개인,1969.0,5.0,경상도,경상도, 김해시,남자,8977
66766639, 개인,1984.0,12.0,경상도,경상도, 김해시,여자,8978
66766624, 개인,1972.0,6.0,경상도,경상도, 김해시,여자,8979
66767123, 개인,1988.0,10.0,경기도,인천광역시, 남구,여자,8980
66767018, 개인,1975.0,4.0,경기도,인천광역시, 남구,여자,8981
66205385, 개인,1968.0,9.0,경기도,인천광역시, 남구,여자,8982
66182671, 개인,1970.0,11.0,전라도,광주광역시, 남구,남자,8983
66765753, 개인,1983.0,7.0,전라도,광주광역시, 남구,여자,8984
66756544, 개인,1984.0,4.0,전라도,광주광역시, 남구,여자,8985
66165469, 개인,1952.0,3.0,경상도,부산광역시, 남구,남자,8986
66710214, 개인,,,경상도,울산광역시, 남구,여자,8987
66766958, 개인,1980.0,6.0,경기도,인천광역시, 남동구,여자,8988
66756048, 개인,1983.0,6.0,경기도,인천광역시, 남동구,여자,8989
66766794, 개인,1962.0,12.0,경기도,인천광역시, 남동구,남자,8990
66765398, 개인,1981.0,3.0,경기도,인천광역시, 남동구,여자,8991
66766745, 개인,1969.0,8.0,경기도,인천광역시, 남동구,여자,8992
66766674, 개인,1974.0,6.0,경기도,인천광역시, 남동구,여자,8993
66767122, 개인,1972.0,3.0,경기도,인천광역시, 남동구,여자,8994
66427444, 개인,1950.0,3.0,경기도,인천광역시, 남동구,남자,8995
66689529, 개인,1969.0,7.0,경기도,경기도, 남양주시,여자,8996
66158512, 개인,1973.0,7.0,경기도,경기도, 남양주시,여자,8997
66759257, 개인,1972.0,10.0,경기도,경기도, 남양주시,여자,8998
66766187, 개인,1966.0,7.0,경기도,경기도, 남양주시,여자,8999
66764078, 개인,1941.0,4.0,경상도,경상도, 남해군,남자,9000
66767014, 개인,1949.0,4.0,서울특별시,서울특별시, 노원구,남자,9001
66483008, 개인,1964.0,12.0,서울특별시,서울특별시, 노원구,남자,9002
66755970, 개인,1972.0,4.0,서울특별시,서울특별시, 노원구,여자,9003
66765409, 개인,1965.0,8.0,서울특별시,서울특별시, 노원구,여자,9004
66767040, 개인,1973.0,2.0,서울특별시,서울특별시, 노원구,여자,9005
66766975, 개인,1968.0,3.0,서울특별시,서울특별시, 노원구,남자,9006
66604080, 개인,1968.0,3.0,충청도,충청도, 논산시,여자,9007
66764268, 개인,,,경상도,대구광역시, 달서구,여자,9008
66765527, 개인,1965.0,8.0,경상도,대구광역시, 달서구,여자,9009
66763655, 개인,1985.0,9.0,경상도,대구광역시, 달서구,여자,9010
66674130, 개인,1962.0,11.0,충청도,대전광역시, 대덕구,여자,9011
66767061, 개인,1975.0,6.0,충청도,대전광역시, 대덕구,여자,9012
66766455, 개인,1961.0,6.0,서울특별시,서울특별시, 도봉구,여자,9013
66765643, 개인,1962.0,10.0,서울특별시,서울특별시, 도봉구,여자,9014
66766992, 개인,1978.0,1.0,충청도,대전광역시, 동구,여자,9015
66653548, 개인,1983.0,5.0,충청도,대전광역시, 동구,남자,9016
66167003, 개인,1961.0,4.0,충청도,대전광역시, 동구,여자,9017
66213221, 개인,1975.0,9.0,충청도,대전광역시, 동구,여자,9018
66767144, 개인,1962.0,1.0,경상도,부산광역시, 동구,남자,9019
66606856, 개인,1977.0,1.0,경상도,울산광역시, 동구,남자,9020
66287909, 개인,1974.0,7.0,경상도,울산광역시, 동구,남자,9021
66159718, 개인,1979.0,7.0,경상도,울산광역시, 동구,여자,9022
66766849, 개인,1984.0,9.0,경상도,울산광역시, 동구,여자,9023
66766690, 개인,1968.0,12.0,경기도,경기도, 동두천시,여자,9024
66598018, 개인,1985.0,11.0,경상도,부산광역시, 동래구,여자,9025
66766461, 개인,1980.0,8.0,서울특별시,서울특별시, 동작구,여자,9026
66765791, 개인,1957.0,10.0,서울특별시,서울특별시, 마포구,남자,9027
66766647, 개인,1963.0,9.0,서울특별시,서울특별시, 마포구,여자,9028
66428291, 개인,1949.0,2.0,서울특별시,서울특별시, 마포구,남자,9029
66766925, 개인,1972.0,4.0,서울특별시,서울특별시, 마포구,여자,9030
66767044, 개인,,,전라도,전라도, 목포시,여자,9031
66759954, 개인,1987.0,2.0,전라도,전라도, 목포시,남자,9032
66158550, 개인,1964.0,3.0,전라도,전라도, 목포시,남자,9033
66215141, 개인,,,전라도,전라도, 목포시,남자,9034
66427462, 개인,1976.0,12.0,전라도,전라도, 목포시,남자,9035
66766059, 개인,1981.0,3.0,전라도,전라도, 무안군,남자,9036
66766909, 개인,1975.0,11.0,경상도,경상도, 밀양시,남자,9037
66765378, 개인,1979.0,7.0,경상도,경상도, 밀양시,여자,9038
66763994, 개인,1969.0,8.0,충청도,충청도, 보령시,여자,9039
66764676, 개인,1977.0,2.0,충청도,충청도, 보령시,여자,9040
66766793, 개인,1961.0,8.0,충청도,충청도, 보령시,여자,9041
66766914, 개인,1963.0,5.0,경상도,부산광역시, 부산진구,여자,9042
66428840, 개인,1976.0,7.0,경기도,경기도, 부천시 소사구,남자,9043
66757382, 개인,1959.0,5.0,경기도,경기도, 부천시 오정구,여자,9044
66766845, 개인,1984.0,3.0,경기도,경기도, 부천시 원미구,여자,9045
66766811, 개인,1975.0,3.0,경기도,경기도, 부천시 원미구,여자,9046
66726702, 개인,1959.0,4.0,경기도,경기도, 부천시 원미구,여자,9047
66679254, 개인,1980.0,3.0,경기도,경기도, 부천시 원미구,여자,9048
66765368, 개인,1982.0,12.0,경기도,경기도, 부천시 원미구,남자,9049
66765179, 개인,1958.0,10.0,경기도,경기도, 부천시 원미구,여자,9050
66767140, 개인,1973.0,12.0,경기도,인천광역시, 부평구,여자,9051
66767003, 개인,1965.0,10.0,경기도,인천광역시, 부평구,남자,9052
66766097, 개인,1974.0,1.0,경기도,인천광역시, 부평구,여자,9053
66766358, 개인,1956.0,8.0,경기도,인천광역시, 부평구,남자,9054
66767025, 개인,1978.0,11.0,경기도,인천광역시, 부평구,남자,9055
66764498, 개인,1954.0,10.0,경기도,인천광역시, 부평구,여자,9056
66427329, 개인,1973.0,2.0,전라도,광주광역시, 북구,여자,9057
66766850, 개인,1959.0,4.0,전라도,광주광역시, 북구,여자,9058
66766798, 개인,1962.0,2.0,전라도,광주광역시, 북구,남자,9059
66767141, 개인,1965.0,2.0,전라도,광주광역시, 북구,여자,9060
66766757, 개인,1966.0,1.0,전라도,광주광역시, 북구,여자,9061
66763991, 개인,1984.0,3.0,경상도,부산광역시, 북구,여자,9062
66767013, 개인,1953.0,8.0,경상도,부산광역시, 북구,여자,9063
66767181, 개인,1981.0,2.0,경상도,부산광역시, 북구,남자,9064
66761789, 개인,1984.0,1.0,경상도,울산광역시, 북구,여자,9065
66428334, 개인,1963.0,8.0,경상도,울산광역시, 북구,남자,9066
66766199, 개인,1981.0,11.0,경상도,울산광역시, 북구,여자,9067
66669772, 개인,1977.0,5.0,경상도,울산광역시, 북구,남자,9068
66431519, 개인,1979.0,2.0,경상도,울산광역시, 북구,여자,9069
66428320, 개인,1976.0,8.0,경상도,대구광역시, 북구,여자,9070
66765430, 개인,1969.0,11.0,경상도,대구광역시, 북구,남자,9071
66766217, 개인,1987.0,9.0,경상도,대구광역시, 북구,여자,9072
66766071, 개인,1981.0,5.0,경상도,부산광역시, 사상구,여자,9073
66765559, 개인,1959.0,5.0,경상도,경상도, 사천시,여자,9074
66766881, 개인,1954.0,3.0,경상도,부산광역시, 사하구,여자,9075
66761644, 개인,1983.0,8.0,경상도,부산광역시, 사하구,남자,9076
66166952, 개인,1977.0,10.0,경상도,부산광역시, 사하구,여자,9077
66758892, 개인,1971.0,9.0,강원도,강원도, 삼척시,남자,9078
66766746, 개인,1966.0,2.0,경상도,경상도, 상주시,남자,9079
66764986, 개인,1960.0,9.0,경기도,인천광역시, 서구,여자,9080
66766327, 개인,1985.0,3.0,경기도,인천광역시, 서구,남자,9081
66765560, 개인,1966.0,5.0,경기도,인천광역시, 서구,여자,9082
66764869, 개인,1983.0,11.0,경기도,인천광역시, 서구,여자,9083
66766419, 개인,1983.0,10.0,경기도,인천광역시, 서구,여자,9084
66428270, 개인,1977.0,8.0,전라도,광주광역시, 서구,여자,9085
66767105, 개인,1972.0,2.0,전라도,광주광역시, 서구,남자,9086
66767067, 개인,1965.0,12.0,전라도,광주광역시, 서구,여자,9087
66763252, 개인,1972.0,12.0,경상도,부산광역시, 서구,여자,9088
66766929, 개인,1957.0,12.0,경상도,대구광역시, 서구,여자,9089
66765006, 개인,1977.0,6.0,제주도,제주도, 서귀포시,여자,9090
66766696, 개인,1983.0,6.0,제주도,제주도, 서귀포시,여자,9091
66767009, 개인,1965.0,3.0,서울특별시,서울특별시, 서대문구,여자,9092
66766828, 개인,1982.0,1.0,충청도,충청도, 서산시,여자,9093
66765188, 개인,1968.0,5.0,충청도,충청도, 서산시,여자,9094
66765459, 개인,1969.0,8.0,충청도,충청도, 서천군,여자,9095
66628843, 개인,1971.0,9.0,서울특별시,서울특별시, 서초구,여자,9096
66761867, 개인,1973.0,3.0,서울특별시,서울특별시, 서초구,여자,9097
66202799, 개인,1978.0,2.0,서울특별시,서울특별시, 서초구,여자,9098
66299880, 개인,1972.0,2.0,경기도,경기도, 성남시 분당구,여자,9099
66558360, 개인,1977.0,1.0,경기도,경기도, 성남시 분당구,여자,9100
66766036, 개인,1957.0,2.0,경기도,경기도, 성남시 분당구,여자,9101
66761303, 개인,1978.0,12.0,경기도,경기도, 성남시 수정구,남자,9102
66764422, 개인,1981.0,3.0,경기도,경기도, 성남시 수정구,여자,9103
66427923, 개인,1961.0,2.0,경기도,경기도, 성남시 중원구,여자,9104
66767131, 개인,1981.0,7.0,경기도,경기도, 성남시 중원구,여자,9105
66379953, 개인,1978.0,9.0,서울특별시,서울특별시, 성동구,여자,9106
66488014, 개인,1974.0,1.0,서울특별시,서울특별시, 성동구,여자,9107
66764137, 개인,1937.0,2.0,서울특별시,서울특별시, 성동구,여자,9108
66424276, 개인,1978.0,8.0,서울특별시,서울특별시, 성북구,여자,9109
66765978, 개인,1961.0,5.0,서울특별시,서울특별시, 성북구,남자,9110
66428017, 개인,1942.0,5.0,서울특별시,서울특별시, 성북구,여자,9111
66766719, 개인,1976.0,11.0,서울특별시,서울특별시, 성북구,남자,9112
66766832, 개인,1947.0,1.0,충청도,세종자치시, 세종자치시,여자,9113
66166282, 개인,1960.0,2.0,충청도,세종자치시,세종자치시,여자,9114
66766296, 개인,1979.0,10.0,서울특별시,서울특별시, 송파구,여자,9115
66766830, 개인,1987.0,8.0,서울특별시,서울특별시, 송파구,여자,9116
66765935, 개인,1976.0,6.0,서울특별시,서울특별시, 송파구,남자,9117
66328346, 개인,1970.0,12.0,서울특별시,서울특별시, 송파구,여자,9118
66132736, 개인,1971.0,9.0,서울특별시,서울특별시, 송파구,남자,9119
66426244, 개인,1979.0,4.0,서울특별시,서울특별시, 송파구,여자,9120
66766250, 개인,1954.0,8.0,서울특별시,서울특별시, 송파구,여자,9121
66467838, 개인,1982.0,4.0,경상도,대구광역시, 수성구,여자,9122
66428194, 개인,1978.0,1.0,경기도,경기도, 수원시 권선구,남자,9123
66683629, 개인,1977.0,6.0,경기도,경기도, 수원시 권선구,여자,9124
66766847, 개인,1980.0,9.0,경기도,경기도, 수원시 권선구,여자,9125
66767127, 개인,1975.0,7.0,경기도,경기도, 수원시 영통구,남자,9126
66764210, 개인,1956.0,7.0,경기도,경기도, 수원시 영통구,여자,9127
66428253, 개인,1990.0,9.0,경기도,경기도, 수원시 영통구,여자,9128
66765619, 개인,1966.0,5.0,경기도,경기도, 수원시 영통구,남자,9129
66766025, 개인,1936.0,12.0,경기도,경기도, 수원시 장안구,여자,9130
66450737, 개인,1983.0,5.0,경기도,경기도, 수원시 장안구,여자,9131
66766678, 개인,1964.0,1.0,경기도,경기도, 수원시 장안구,여자,9132
66765005, 개인,1968.0,1.0,경기도,경기도, 수원시 장안구,남자,9133
66766812, 개인,1973.0,1.0,경기도,경기도, 수원시 팔달구,여자,9134
66427436, 개인,1977.0,10.0,경기도,경기도, 수원시 팔달구,남자,9135
66317796, 개인,1973.0,12.0,전라도,전라도, 순천시,남자,9136
66724002, 개인,1981.0,11.0,전라도,전라도, 순천시,여자,9137
66767086, 개인,1980.0,7.0,전라도,전라도, 순천시,남자,9138
66766882, 개인,1963.0,9.0,경기도,경기도, 시흥시,여자,9139
66766738, 개인,1975.0,1.0,경기도,경기도, 시흥시,여자,9140
66765299, 개인,1970.0,10.0,경기도,경기도, 시흥시,여자,9141
66316211, 개인,,,경기도,경기도, 시흥시,여자,9142
66765879, 개인,1946.0,10.0,경기도,경기도, 시흥시,남자,9143
66766899, 개인,1971.0,2.0,경기도,경기도, 시흥시,여자,9144
66767138, 개인,1970.0,6.0,경기도,경기도, 시흥시,남자,9145
66765061, 개인,1986.0,2.0,충청도,충청도, 아산시,여자,9146
66428139, 개인,1983.0,2.0,경상도,경상도, 안동시,여자,9147
66766623, 개인,1971.0,1.0,경기도,경기도, 안산시 단원구,여자,9148
66428322, 개인,1961.0,8.0,경기도,경기도, 안산시 상록구,여자,9149
66427757, 개인,1976.0,8.0,경기도,경기도, 안성시,여자,9150
66766329, 개인,1980.0,9.0,경기도,경기도, 안성시,남자,9151
66766784, 개인,1973.0,8.0,경기도,경기도, 안양시 동안구,여자,9152
66429023, 개인,,,경기도,경기도, 안양시 만안구,여자,9153
66765832, 개인,1978.0,11.0,경기도,경기도, 안양시 만안구,남자,9154
66765530, 개인,1978.0,3.0,경기도,경기도, 안양시 만안구,남자,9155
66220147, 개인,1967.0,3.0,경상도,경상도, 양산시,남자,9156
66766667, 개인,1994.0,8.0,경상도,경상도, 양산시,여자,9157
66766863, 개인,1954.0,12.0,경상도,경상도, 양산시,여자,9158
66761263, 개인,1971.0,3.0,경상도,경상도, 양산시,여자,9159
66835195, 개인,1979.0,11.0,경기도,경기도, 양주시,남자,9160
66766915, 개인,1976.0,5.0,경기도,경기도, 양주시,여자,9161
66766776, 개인,1975.0,10.0,서울특별시,서울특별시, 양천구,여자,9162
66685530, 개인,1978.0,8.0,서울특별시,서울특별시, 양천구,여자,9163
66766386, 개인,1984.0,2.0,서울특별시,서울특별시, 양천구,남자,9164
66430662, 개인,1960.0,12.0,서울특별시,서울특별시, 양천구,여자,9165
66759672, 개인,1987.0,12.0,서울특별시,서울특별시, 양천구,여자,9166
66758797, 개인,1982.0,11.0,전라도,전라도, 여수시,여자,9167
66766628, 개인,1965.0,7.0,전라도,전라도, 여수시,여자,9168
66765673, 개인,1983.0,12.0,경기도,경기도, 여주시,여자,9169
66276834, 개인,1968.0,12.0,경기도,인천광역시, 연수구,여자,9170
66427775, 개인,1979.0,12.0,경기도,인천광역시, 연수구,여자,9171
66246060, 개인,1979.0,5.0,경기도,인천광역시, 연수구,남자,9172
66766380, 개인,1960.0,3.0,경기도,인천광역시, 연수구,여자,9173
66427902, 개인,1967.0,2.0,경기도,인천광역시, 연수구,여자,9174
66766820, 개인,1981.0,4.0,서울특별시,서울특별시, 영등포구,여자,9175
66600095, 개인,1983.0,11.0,서울특별시,서울특별시, 영등포구,여자,9176
66759878, 개인,1982.0,11.0,서울특별시,서울특별시, 영등포구,여자,9177
66766761, 개인,1945.0,8.0,경상도,경상도, 영천시,여자,9178
66471513, 개인,1979.0,3.0,경상도,경상도, 영천시,여자,9179
66174184, 개인,1967.0,9.0,경상도,경상도, 영천시,남자,9180
66766706, 개인,1939.0,3.0,경상도,경상도, 영천시,남자,9181
66765874, 개인,1976.0,6.0,경기도,경기도, 오산시,여자,9182
66767041, 개인,1980.0,11.0,서울특별시,서울특별시, 용산구,여자,9183
66765775, 개인,1971.0,9.0,서울특별시,서울특별시, 용산구,남자,9184
66766487, 개인,1986.0,4.0,서울특별시,서울특별시, 용산구,남자,9185
66762009, 개인,1972.0,8.0,서울특별시,서울특별시, 용산구,여자,9186
66766105, 개인,1977.0,1.0,경기도,경기도, 용인시 기흥구,여자,9187
66765002, 개인,1966.0,12.0,경기도,경기도, 용인시 기흥구,여자,9188
66425651, 개인,1962.0,2.0,경기도,경기도, 용인시 기흥구,남자,9189
66766834, 개인,1960.0,1.0,경기도,경기도, 용인시 기흥구,여자,9190
66765869, 개인,1969.0,9.0,경기도,경기도, 용인시 기흥구,여자,9191
66766400, 개인,1967.0,11.0,경기도,경기도, 용인시 기흥구,남자,9192
66238368, 개인,1982.0,2.0,경기도,경기도, 용인시 기흥구,여자,9193
66761057, 개인,1976.0,11.0,경기도,경기도, 용인시 수지구,여자,9194
66765087, 개인,1969.0,2.0,경상도,울산광역시, 울주군,남자,9195
66764042, 개인,1985.0,2.0,경상도,울산광역시, 울주군,여자,9196
66766415, 개인,1981.0,1.0,강원도,강원도, 원주시,남자,9197
66767111, 개인,,,충청도,대전광역시, 유성구,남자,9198
66767176, 개인,1969.0,1.0,충청도,대전광역시, 유성구,남자,9199
66766269, 개인,1963.0,2.0,서울특별시,서울특별시, 은평구,여자,9200
66428306, 개인,1948.0,3.0,서울특별시,서울특별시, 은평구,여자,9201
66321165, 개인,1970.0,3.0,서울특별시,서울특별시, 은평구,여자,9202
66269232, 개인,1953.0,7.0,서울특별시,서울특별시, 은평구,남자,9203
66766870, 개인,1971.0,2.0,충청도,충청도, 음성군,여자,9204
66389680, 개인,1984.0,2.0,경기도,경기도, 의왕시,여자,9205
66765371, 개인,1994.0,11.0,경기도,경기도, 의정부시,여자,9206
66761747, 개인,1970.0,2.0,경기도,경기도, 의정부시,남자,9207
66766265, 개인,1985.0,3.0,경기도,경기도, 이천시,여자,9208
66766096, 개인,1955.0,4.0,전라도,전라도, 익산시,여자,9209
66195666, 개인,1960.0,1.0,전라도,전라도, 익산시,남자,9210
66751662, 개인,1979.0,5.0,전라도,전라도, 익산시,여자,9211
66183372, 개인,1981.0,8.0,전라도,전라도, 전주시 덕진구,여자,9212
66722734, 개인,1953.0,3.0,전라도,전라도, 전주시 완산구,여자,9213
66759489, 개인,1989.0,7.0,전라도,전라도, 전주시 완산구,남자,9214
66492328, 개인,1965.0,8.0,전라도,전라도, 전주시 완산구,여자,9215
66431763, 개인,1971.0,5.0,전라도,전라도, 전주시 완산구,여자,9216
66766601, 개인,1950.0,2.0,전라도,전라도, 전주시 완산구,남자,9217
66761856, 개인,1980.0,2.0,제주도,제주도, 제주시,여자,9218
66139542, 개인,1974.0,2.0,제주도,제주도, 제주시,여자,9219
66427861, 개인,1981.0,2.0,충청도,충청도, 제천시,남자,9220
66766472, 개인,1973.0,7.0,서울특별시,서울특별시, 종로구,남자,9221
66427798, 개인,1988.0,12.0,서울특별시,서울특별시, 종로구,여자,9222
66335798, 개인,1976.0,2.0,서울특별시,서울특별시, 중구,여자,9223
66763984, 개인,1984.0,5.0,충청도,대전광역시, 중구,여자,9224
66763812, 개인,1969.0,9.0,충청도,대전광역시, 중구,여자,9225
66141944, 개인,1949.0,9.0,충청도,대전광역시, 중구,여자,9226
66765945, 개인,1978.0,12.0,충청도,대전광역시, 중구,여자,9227
66298704, 개인,1972.0,11.0,경기도,인천광역시, 중구,여자,9228
66763510, 개인,1964.0,2.0,경기도,인천광역시, 중구,남자,9229
66652486, 개인,1975.0,9.0,경기도,인천광역시, 중구,여자,9230
66765576, 개인,1988.0,12.0,경기도,인천광역시, 중구,여자,9231
66767104, 개인,1979.0,4.0,경상도,울산광역시, 중구,여자,9232
66764307, 개인,1956.0,11.0,경상도,울산광역시, 중구,남자,9233
66755068, 개인,1966.0,5.0,경상도,울산광역시, 중구,남자,9234
66155291, 개인,1969.0,11.0,경상도,울산광역시, 중구,남자,9235
66767046, 개인,1970.0,9.0,서울특별시,서울특별시, 중랑구,남자,9236
66148592, 개인,1952.0,10.0,서울특별시,서울특별시, 중랑구,여자,9237
66767130, 개인,1939.0,1.0,서울특별시,서울특별시, 중랑구,여자,9238
66766427, 개인,1985.0,2.0,경상도,경상도, 진주시,여자,9239
66431861, 개인,1981.0,2.0,경상도,경상도, 진주시,여자,9240
